"idnum","child_attend_kindergarten","povstatus"
"4559",NA,"high-income"
"4560","yes","low-income"
"4561",NA,"high-income"
"4562",NA,"low-income"
"4563","no","high-income"
"4564",NA,"low-income"
"4565","yes","low-income"
"4566",NA,"low-income"
"4567","yes","high-income"
"4568",NA,"high-income"
"4569",NA,"high-income"
"4570",NA,"low-income"
"4571","yes","high-income"
"4572","no","high-income"
"4573",NA,"low-income"
"4574",NA,"high-income"
"4575","yes","high-income"
"4576",NA,"low-income"
"4577",NA,"low-income"
"4578",NA,"low-income"
"4579",NA,"high-income"
"4580","yes","low-income"
"4581",NA,"low-income"
"4582","no","high-income"
"4583","yes","low-income"
"4584",NA,"low-income"
"4585","yes","high-income"
"4586",NA,"high-income"
"4587",NA,"low-income"
"4588","yes","high-income"
"4589","yes","low-income"
"4590",NA,"high-income"
"4591","no","low-income"
"4592","yes","low-income"
"4593","no","low-income"
"4594",NA,"high-income"
"4595",NA,"low-income"
"4596",NA,"low-income"
"4597",NA,"low-income"
"4598","no","high-income"
"4599",NA,"low-income"
"4600",NA,"high-income"
"4601",NA,"low-income"
"4602","no","low-income"
"4603","yes","low-income"
"4604","yes","low-income"
"4605",NA,"low-income"
"4606",NA,"high-income"
"4607","yes","low-income"
"4608",NA,"high-income"
"4609",NA,"high-income"
"4610",NA,"high-income"
"4611","no","high-income"
"4612","no","high-income"
"4613","no","low-income"
"4614",NA,"low-income"
"4615","no","high-income"
"4616",NA,"low-income"
"4617","yes","low-income"
"4618","no","high-income"
"4619","yes","low-income"
"4620","no","low-income"
"4621","yes","low-income"
"4622",NA,"low-income"
"4623",NA,"low-income"
"4624","no","high-income"
"4625","yes","high-income"
"4626","no","high-income"
"4627","yes","high-income"
"4628",NA,"high-income"
"4629",NA,"high-income"
"4630","yes","high-income"
"4631",NA,"high-income"
"4632","no","high-income"
"4633",NA,"low-income"
"4634",NA,"high-income"
"4635","yes","low-income"
"4636",NA,"low-income"
"4637",NA,"high-income"
"4638","no","high-income"
"4639",NA,"low-income"
"4640","yes","high-income"
"4641",NA,"low-income"
"4642",NA,"high-income"
"4643","yes","high-income"
"4644",NA,"high-income"
"4645",NA,"low-income"
"4646","no","high-income"
"4647","no","high-income"
"4648",NA,"low-income"
"4649","yes","high-income"
"4650","no","high-income"
"4651","no","high-income"
"4652",NA,"high-income"
"4653",NA,"low-income"
"4654","yes","high-income"
"4655","yes","low-income"
"4656",NA,"high-income"
"4657","no","high-income"
"4658","no","high-income"
"4659","yes","low-income"
"4660",NA,"high-income"
"4661",NA,"low-income"
"4662","yes","high-income"
"4663","no","low-income"
"4664","yes","low-income"
"4665",NA,"high-income"
"4666",NA,"low-income"
"4667","yes","high-income"
"4668",NA,"high-income"
"4669","yes","high-income"
"4670",NA,"high-income"
"4671","yes","high-income"
"4672",NA,"low-income"
"4673",NA,"high-income"
"4674","yes","low-income"
"4675","no","high-income"
"4676","yes","high-income"
"4677",NA,"low-income"
"4678",NA,"high-income"
"4679",NA,"low-income"
"4680","no","high-income"
"4681","no","low-income"
"4682",NA,"low-income"
"4683","no","low-income"
"4684","yes","high-income"
"4685",NA,"low-income"
"4686",NA,"low-income"
"4687",NA,"low-income"
"4688","yes","high-income"
"4689","no","high-income"
"4690","no","high-income"
"4691",NA,"low-income"
"4692",NA,"low-income"
"4693",NA,"high-income"
"4694",NA,"high-income"
"4695","yes","low-income"
"4696","yes","high-income"
"4697",NA,"low-income"
"4698","no","high-income"
"4699","yes","high-income"
"4700","yes","high-income"
"4701",NA,"low-income"
"4702",NA,"low-income"
"4703","yes","low-income"
"4704",NA,"low-income"
"4705","yes","high-income"
"4706","no","low-income"
"4707",NA,"high-income"
"4708","yes","low-income"
"4709","no","high-income"
"4710","yes","high-income"
"4711",NA,"high-income"
"4712","no","high-income"
"4713",NA,"high-income"
"4714",NA,"low-income"
"4715","no","low-income"
"4716",NA,"low-income"
"4717",NA,"high-income"
"4718","yes","low-income"
"4719","yes","low-income"
"4720",NA,"low-income"
"4721","no","low-income"
"4722","no","low-income"
"4723","no","low-income"
"4724",NA,"low-income"
"4725","yes","high-income"
"4726","yes","low-income"
"4727","yes","low-income"
"4728",NA,"high-income"
"4729",NA,"high-income"
"4730",NA,"high-income"
"4731",NA,"low-income"
"4732","no","low-income"
"4733",NA,"high-income"
"4734",NA,"low-income"
"4735",NA,"low-income"
"4736",NA,"high-income"
"4737","no","low-income"
"4738",NA,"low-income"
"4739","no","high-income"
"4740",NA,"high-income"
"4741",NA,"high-income"
"4742","no","low-income"
"4743",NA,"high-income"
"4744",NA,"high-income"
"4745","yes","high-income"
"4746","no","low-income"
"4747",NA,"low-income"
"4748","yes","high-income"
"4749",NA,"high-income"
"4750",NA,"high-income"
"4751",NA,"low-income"
"4752","no","low-income"
"4753",NA,"high-income"
"4754",NA,"low-income"
"4755",NA,"high-income"
"4756","no","low-income"
"4757","no","low-income"
"4758",NA,"low-income"
"4759","yes","low-income"
"4760",NA,"high-income"
"4761",NA,"low-income"
"4762",NA,"low-income"
"4763",NA,"low-income"
"4764",NA,"high-income"
"4765","no","low-income"
"4766",NA,"high-income"
"4767",NA,"low-income"
"4768","yes","low-income"
"4769","yes","low-income"
"4770",NA,"low-income"
"4771","no","low-income"
"4772","no","high-income"
"4773","yes","high-income"
"4774",NA,"high-income"
"4775",NA,"low-income"
"4776",NA,"high-income"
"4777",NA,"low-income"
"4778",NA,"high-income"
"4779",NA,"high-income"
"4780","no","low-income"
"4781","yes","low-income"
"4782",NA,"low-income"
"4783",NA,"high-income"
"4784",NA,"high-income"
"4785",NA,"high-income"
"4786",NA,"low-income"
"4787",NA,"high-income"
"4788",NA,"low-income"
"4789",NA,"high-income"
"4790",NA,"high-income"
"4791","no","high-income"
"4792",NA,"low-income"
"4793",NA,"low-income"
"4794",NA,"low-income"
"4795","yes","low-income"
"4796",NA,"high-income"
"4797","no","high-income"
"4798",NA,"high-income"
"4799","yes","high-income"
"4800",NA,"low-income"
"4801","no","high-income"
"4802",NA,"high-income"
"4803","no","low-income"
"4804","no","low-income"
"4805",NA,"high-income"
"4806","no","high-income"
"4807","no","high-income"
"4808","no","high-income"
"4809",NA,"high-income"
"4810",NA,"low-income"
"4811",NA,"high-income"
"4812","no","low-income"
"4813",NA,"low-income"
"4814","yes","low-income"
"4815",NA,"low-income"
"4816",NA,"high-income"
"4817",NA,"low-income"
"4818",NA,"low-income"
"4819","yes","low-income"
"4820",NA,"high-income"
"4821","yes","low-income"
"4822",NA,"high-income"
"4823","yes","high-income"
"4824","no","high-income"
"4825","yes","high-income"
"4826","no","low-income"
"4827","no","low-income"
"4828","yes","high-income"
"4829",NA,"high-income"
"4830",NA,"high-income"
"4831",NA,"high-income"
"4832",NA,"low-income"
"4833","no","low-income"
"4834",NA,"high-income"
"4835",NA,"low-income"
"4836",NA,"low-income"
"4837",NA,"high-income"
"4838",NA,"high-income"
"4839",NA,"low-income"
"4840","yes","low-income"
"4841",NA,"high-income"
"4842","yes","high-income"
"4843",NA,"high-income"
"4844","no","low-income"
"4845","no","low-income"
"4846",NA,"low-income"
"4847","yes","high-income"
"4848","no","high-income"
"4849",NA,"low-income"
"4850",NA,"low-income"
"4851","yes","low-income"
"4852",NA,"high-income"
"4853",NA,"high-income"
"4854",NA,"high-income"
"4855","yes","low-income"
"4856","no","high-income"
"4857","yes","low-income"
"4858",NA,"low-income"
"4859",NA,"low-income"
"4860",NA,"low-income"
"4861",NA,"low-income"
"4862",NA,"low-income"
"4863",NA,"low-income"
"4864","yes","low-income"
"4865","no","low-income"
"4866","yes","low-income"
"4867",NA,"high-income"
"4868","yes","high-income"
"4869","no","low-income"
"4870",NA,"low-income"
"4871","yes","high-income"
"4872","yes","high-income"
"4873","no","high-income"
"4874",NA,"high-income"
"4875","no","low-income"
"4876","no","low-income"
"4877",NA,"low-income"
"4878",NA,"low-income"
"4879",NA,"low-income"
"4880","yes","low-income"
"4881","no","low-income"
"4882",NA,"low-income"
"4883",NA,"high-income"
"4884",NA,"low-income"
"4885","yes","low-income"
"4886",NA,"high-income"
"4887",NA,"high-income"
"4888","yes","high-income"
"4889","no","high-income"
"4890","no","low-income"
"4891",NA,"low-income"
"4892",NA,"high-income"
"4893",NA,"high-income"
"4894","no","low-income"
"4895",NA,"low-income"
"4896",NA,"low-income"
"4897","no","low-income"
"4898","yes","high-income"
